block,timestamp,from,to,amount_eth,direction,kind,hash
20500304,1723318091,0xc4e824ddf7cad2dfbb738bb0ec38b0468d81c4a2,0x872254d530ae8983628cb1eaafc51f78d78c86d9,2.10000000,deposit,normal,0xc71feaef1957ae7e7debdb57be2e77c88cd6fc2a89247cbd6166455deaa5724c
20500304,1723318091,0x872254d530ae8983628cb1eaafc51f78d78c86d9,0x6b273ec313724d224fb275257f411f0a167ee10a,2.00000000,withdrawal,normal,0xaa8c2c2d5708f31764efd647e773d22707d2121cfa0573fcc715b88f226532b6
20500568,1723321271,0x872254d530ae8983628cb1eaafc51f78d78c86d9,0x593889178ac483d13c181cc159653579722e357e,0.09318744,withdrawal,normal,0xb98ff08da17cc82c6312784a74a426225d0fda9005faa9e5d53c85c713166cb0
20500766,1723323659,0x872254d530ae8983628cb1eaafc51f78d78c86d9,0x0935cd382813876df77bb9c36492064fc5572a3f,0.00095900,withdrawal,normal,0x4a2e095b6f2bdabc1b50531e60d60b2b4f04806739d1c976824cf23d0cd247ff
20500932,1723325663,0x5c5cbd763eb80cb8feae18934ea19f287e3c2518,0x872254d530ae8983628cb1eaafc51f78d78c86d9,0.00027084,deposit,normal,0xc91e11506b9876d320e5a88b6b489cc1a088917a733f57d226a957c3782fe942
20500933,1723325675,0xc89808dbfde64a48b70c2e45409067b2b833c2af,0x872254d530ae8983628cb1eaafc51f78d78c86d9,0.00002871,deposit,normal,0x83698b4dde3099ebedad6ac4c03590f0bd8bf53e95af002ac8824294818caba7
20500937,1723325723,0x872254d530ae8983628cb1eaafc51f78d78c86d9,0xe2588450dfa9a7b862984c215af88853b15a60a5,0.00027101,withdrawal,normal,0x62ab0dfbb433e1156411d3be9df0920d10ddb8bb761a7487aac1859243b27170
21065278,1730132339,0x9335a9b878627ad32f877a0266751559f7de7756,0x872254d530ae8983628cb1eaafc51f78d78c86d9,0.00500000,deposit,normal,0xf627129705850ca8f5634d3ce3d40e6d12820a3c15b0559819161e1481e722bc
21065284,1730132411,0x872254d530ae8983628cb1eaafc51f78d78c86d9,0x6220e08c9d63ab7ba2e566839f429eeefe199b7e,0.00431490,withdrawal,normal,0xb06b97f5497aa1e2e142452b73fb7a8a7383c593204213b0a004cb81f066742e
21381248,1733944043,0xf01cc7154e255d20489e091a5aea10bc136696a8,0x872254d530ae8983628cb1eaafc51f78d78c86d9,0.05000000,deposit,normal,0x91ebc743b1c34c47afdfce85e241d6d566fe1ee29c9191c8b92302ef5f622148
21381248,1733944043,0x872254d530ae8983628cb1eaafc51f78d78c86d9,0x6220e08c9d63ab7ba2e566839f429eeefe199b7e,0.02000000,withdrawal,normal,0x7894aaa23a69e2a86f51d8cd683d82c70c34ba1d75235f10be0d07ee9a1abdb4
21381248,1733944043,0x872254d530ae8983628cb1eaafc51f78d78c86d9,0x6220e08c9d63ab7ba2e566839f429eeefe199b7e,0.02000000,withdrawal,normal,0xf810c8d3438a0065a91f48b8d10d6604940628ddbd6edf866056752b89a5c1da
21384037,1733977715,0xfd392c1b242ce26c70d93ef720d32eba757d5706,0x872254d530ae8983628cb1eaafc51f78d78c86d9,0.00570000,deposit,normal,0x0ed811da6d6cdbd120d409ed47e6bd4f548445deaceaba92583b9ed71ffaea87
21384049,1733977859,0x872254d530ae8983628cb1eaafc51f78d78c86d9,0xd93847e7b31b45021d7e90732b829bd6181f8c5f,0.00500000,withdrawal,normal,0x92907f39f827255103a8583a821f6edf7b272df63a88f8d598471edbc49217db
21384092,1733978375,0xfd392c1b242ce26c70d93ef720d32eba757d5706,0x872254d530ae8983628cb1eaafc51f78d78c86d9,0.00459449,deposit,normal,0x5b9f8d8ff52fa415656c1eee860d55906e1294f55de7e5c6b1d1db5bdb2e797d
21384099,1733978459,0x872254d530ae8983628cb1eaafc51f78d78c86d9,0x6220e08c9d63ab7ba2e566839f429eeefe199b7e,0.00105812,withdrawal,normal,0x62940f1d31571f17fb9206a71041bd2ade66f77765f4c46402cad6683ccf7255
21384111,1733978603,0xd7a6f5611a341ecd2a5350851b6d560996881ef1,0x872254d530ae8983628cb1eaafc51f78d78c86d9,0.00099105,deposit,normal,0xe49955927ddee8682c6bcb51ee0a3579205c5c4522de38ad09174f36929800f4
21384112,1733978615,0xfd392c1b242ce26c70d93ef720d32eba757d5706,0x872254d530ae8983628cb1eaafc51f78d78c86d9,0.00060283,deposit,normal,0x85c3185fb277470b2825185e6171ce1e0324bf6b4c780e75d477aa1b8cfd8859
21384206,1733979755,0x872254d530ae8983628cb1eaafc51f78d78c86d9,0x977f7cc66dc5c2a9d0267cb47006cf3946bdeaa4,0.00040000,withdrawal,normal,0x495ecce2bf1829aa31a49c21c45fda3f1e278c0262cda8ff1370fd31bbfcc363
21856548,1739679719,0x872254d530ae8983628cb1eaafc51f78d78c86d9,0x6220e08c9d63ab7ba2e566839f429eeefe199b7e,0.00000011,withdrawal,normal,0xd5531085168d5b8e496edda94e171daf27bdb00c1ca1bb03710fced163b4fd15
