block,timestamp,from,to,amount_eth,direction,kind,hash
16055481,1669481651,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0xdece02a7c930d917d870ec8859434791f86d63c3,412.00000000,withdrawal,normal,0x389aa6362554553dc943bfb545faf0793642620fd1723a49d91dc41219a32777
16068692,1669640999,0x91257ad382cd6faa36984e150a0f527643727cbc,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0.00000000,deposit,normal,0x2d0f7f64ef2aeb1d02e0b516d18352d9e0704775358a6e7bb5a64c3a737b820d
16068725,1669641395,0x91257ad382cd6faa36984e150a0f527643727cbc,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0.00000000,deposit,normal,0x4b5c0de3a3cbc0ad91151d4f1bb379844b8012b880f1718f8d9730e76d07d49c
16085668,1669845947,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0xdece02a7c930d917d870ec8859434791f86d63c3,400.00000000,withdrawal,normal,0x2515f71362816ed0a66c438f22aa4ddbbb12a1195a6c8c7c42b58085c37ccb2e
16085687,1669846175,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,400.00000000,deposit,internal,0xbcdc5f33077f7d8d8242fd40cdf10a9894bdc91d75d6e0ee2f2837054ee46dc0
16100135,1670020451,0x91257ad382cd6faa36984e150a0f527643727cbc,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0.00000000,deposit,normal,0xdd6e48475922e6dfcfc20064da3792d294fbd7561eefc0085fa884a7da2a314b
16112520,1670169887,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,395.71872386,deposit,internal,0x98fad69f4e0ad22c9dfab8192ac62c6401841cd7068401eee8bf1f11aace6d92
16112526,1670169959,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0xdece02a7c930d917d870ec8859434791f86d63c3,393.84000000,withdrawal,normal,0xc502300c0d146e3972f5f3ca18000c614b4768f912333d479bdaa014e971748a
16114188,1670190059,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,391.53616981,deposit,internal,0xc3727b7e03d5e987d96174a244a1e4daaa45b5e4f3a271b1aba4e0f3ecf8bed8
16114197,1670190167,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0xdece02a7c930d917d870ec8859434791f86d63c3,391.53610000,withdrawal,normal,0x4ed6818921b2a9d044853d2c75a517309ad49185b718da53fafecd4c65736ae3
16120804,1670270099,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,398.34924193,deposit,internal,0x1611f3d8e36331853a321874f20a5587de074dbf1568eac90bced69fb5cad28b
16120861,1670270783,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0xdece02a7c930d917d870ec8859434791f86d63c3,398.34920000,withdrawal,normal,0xec3b2be4b504169ca6d0b03d102e2e585814b2b4c4538a7b73469dc0d1da7f08
16134702,1670438735,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,405.29436765,deposit,internal,0xe9b2b5463bbd47ab32a19d37e094844a17096ee4ac911b8952557e2f7965cee7
16134709,1670438819,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0xdece02a7c930d917d870ec8859434791f86d63c3,405.29430000,withdrawal,normal,0xa8a76a68bd899a03e45d80c0276be98a81fe191bc7232fef1058d2cfa22a1d21
16139025,1670490815,0x8fbda9f08c7cdc18d18563ceec08af1286e30514,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0.00000000,deposit,normal,0x60685f2575466f42d4566b4642c7bdf20b62bab6f2b7284ef98e73bffac4f3d0
16147048,1670587775,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,774.94508155,deposit,internal,0xc1e6e400fb9d612dfadc389ac30dc5e7eebc2674b3569694f9852df249f440a5
16147058,1670587895,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0xdece02a7c930d917d870ec8859434791f86d63c3,774.94508154,withdrawal,normal,0x876df7104b4c816e76b327311ed1da137ae8f16b578effc952883d57d204fceb
16147860,1670597579,0x8fbda9f08c7cdc18d18563ceec08af1286e30514,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0.00000000,deposit,normal,0x6337489d4495c7effb36303c98616f2be354bcacab05a1992d4b57bffde2b22d
16147873,1670597735,0x8fbda9f08c7cdc18d18563ceec08af1286e30514,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0.00000000,deposit,normal,0x015d0bd25b04d8e73f11a0296ec3c2d972eb916afad3dfefd4f24c6317c78f23
16147875,1670597759,0x8fbda9f08c7cdc18d18563ceec08af1286e30514,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0.00000000,deposit,normal,0xeddcec24eca312da1fb17572c07279968003a3985acf189cc1b49dcd854a1460
16147881,1670597831,0x8fbda9f08c7cdc18d18563ceec08af1286e30514,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0.00000000,deposit,normal,0x213356f4cb55b4aeeb6519538e9aae4bc09806f2d1c4fd3dba76ca01743ab195
16147895,1670597999,0x8fbda9f08c7cdc18d18563ceec08af1286e30514,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0.00000000,deposit,normal,0x0626da45ef642c37d6c217a2f6d3643f28f8b464fca4164a152bef4aacee887c
16168930,1670851763,0x8fbda9f08c7cdc18d18563ceec08af1286e30514,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0.00000000,deposit,normal,0xf8351121d52ae9e8ef507827403cb28826b6476c3a6424f56a1ab4d9c6c4bd4e
16171408,1670881715,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,391.30131881,deposit,internal,0x8b952a4d1f87f0c6f5bd46a4e48db85df2f4a361606bf958a08af24f895c6cb4
16171425,1670881919,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0xdece02a7c930d917d870ec8859434791f86d63c3,389.28660000,withdrawal,normal,0x0a7286feb350fa02d9cac10e446b66d8ed9b9a760b561446bc6c5d174d0f0215
16176630,1670944847,0x8fbda9f08c7cdc18d18563ceec08af1286e30514,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0.00000000,deposit,normal,0xfacfe2d9572af4a084e646deb46799053c020db90fb73376196580b3194523dc
16176645,1670945027,0x8fbda9f08c7cdc18d18563ceec08af1286e30514,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0.00000000,deposit,normal,0xc389ebd94f42579dab20cc8da6819b9dbe09637e8e46114684f5e41d34e9631c
16176699,1670945675,0x8fbda9f08c7cdc18d18563ceec08af1286e30514,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0.00000000,deposit,normal,0xe17a20f0fabf1cfe53f21b1af53cd8ae9f6e5f36e179b4af0525bd9c9ba7a7b2
16176759,1670946395,0x8fbda9f08c7cdc18d18563ceec08af1286e30514,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0.00000000,deposit,normal,0x77b941b9fbac0e66bd2b883f6a0a89d5fbe5ab033a94d2c5dadbc478ae112f00
16192703,1671138779,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,471.93370305,deposit,internal,0x9e834b93f9335833751499702ea31f21d4723be4f469d5f600255170873d2849
16192708,1671138839,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0xdece02a7c930d917d870ec8859434791f86d63c3,471.93370000,withdrawal,normal,0xf88934eb426d73d8b1a56c7842488dba5553845e8a805c00fc63090fe125cd7c
16197098,1671191783,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,494.39771007,deposit,internal,0x6aea59dad27aba00ad7d3e2b53932e234d0763dd0aa0519cc07620be011ca796
16197110,1671191927,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0xdece02a7c930d917d870ec8859434791f86d63c3,494.39770000,withdrawal,normal,0x85227cdb398a135bb191d87c87d6acd73879b2917314e63094026c39db375fde
16370056,1673277095,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,376.60758485,deposit,internal,0x5143bc56e45e3cd22203cf96d4153fd85f78cd1b114885434d7fa81aded3652b
16370071,1673277275,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0xdece02a7c930d917d870ec8859434791f86d63c3,376.20430000,withdrawal,normal,0x166737caa4f3c56b203d5cbebccd629c696e8554b9956e39fd840696805eace8
16399501,1673632547,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,847.47709398,deposit,internal,0x12136ca47d6e61557b360cd71fe095f845e5ad30f47f8dcd95959fd436500af4
16399507,1673632619,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0xdece02a7c930d917d870ec8859434791f86d63c3,847.47700000,withdrawal,normal,0x607a67ceea3ac6faa66d7843223e60562b3bb72bcd981a98d7c49c147363990b
16428571,1673983211,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,100.00000000,deposit,internal,0x55590e731f2fc4fb4643693dd0d4b587ae4eeb4933a82ebfe9bbfd58381fe324
16428589,1673983427,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0xdece02a7c930d917d870ec8859434791f86d63c3,100.00000000,withdrawal,normal,0xc03ac5c7ba636c346420faf2000e8c576c647e543e5ff2b1c7d354de1e0c3802
16495940,1674795767,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0xdece02a7c930d917d870ec8859434791f86d63c3,381.03090000,withdrawal,normal,0x2d92a6377e37b166a061e22beed87caf1db6938460d954ce46e891988fd06a11
16516011,1675037939,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,383.10902449,deposit,internal,0x022f10849f5ad9e00065410d2a6fdd3f22b40fb947690f16a6bcf33c74c3f66a
16516021,1675038059,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,365.69435016,deposit,internal,0x31f5d731eede9ff2098a9f0c18434d11ada6a1c726474d6f5aa0a94731fcf257
16516026,1675038119,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0xdece02a7c930d917d870ec8859434791f86d63c3,365.69430000,withdrawal,normal,0x4106137bbd71b458e22b00f1be4ee99cdd6f0b2c3b046867a018c2198159297b
16523738,1675131083,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0xdece02a7c930d917d870ec8859434791f86d63c3,63.57480000,withdrawal,normal,0x42484164784ba5df2ae56a7215c175197d80054390a92bd8b54eeae696e81b15
16535487,1675272875,0xd20813c5aef25a62e5e5265eb7b5b07ea0f1466e,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0.00000010,deposit,normal,0x8f06cf07db794f5222a20a48deca76a902a580673cf87db5d3ca57cdd8d3bc24
16546258,1675403183,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,364.81974006,deposit,internal,0xf27beec1ca33231ecb87dc926f9ea9d8e8b0e9928f195e5c921004859166454e
16546261,1675403219,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0xdece02a7c930d917d870ec8859434791f86d63c3,362.82200000,withdrawal,normal,0x82003394d40f3856694d44011bb39981aa8ebdeb31a950c5cf059b23f8c6c340
16599755,1676048987,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,446.05582329,deposit,internal,0x84bf0f7bc60a2fbcf1f3478a21a8300ed47c926e1e50b58e75244661ea5f0a6e
16599772,1676049191,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0xdece02a7c930d917d870ec8859434791f86d63c3,443.68190000,withdrawal,normal,0xe3b4352f744f2fc6011b2f20be641109fe79b2856c6b723ce30fa4d34cb8b3e9
16603847,1676098331,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,329.08856156,deposit,internal,0x77d8a9ce5f7659785c9b0649e7fab7eb3b80358de5a3a37d92b8489932a4e4a2
16603853,1676098403,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,329.07349939,deposit,internal,0x8977c5e7a0ef8d81b9eeab42ed42ee4cfe3cd8a8746f57a349ac9d393e170462
16603862,1676098511,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0xdece02a7c930d917d870ec8859434791f86d63c3,329.08850000,withdrawal,normal,0x677da11ec58e769cc9f68ef202d7850cd28952f2c8163872543f79a3bfba9066
16603883,1676098775,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0xdece02a7c930d917d870ec8859434791f86d63c3,329.07300000,withdrawal,normal,0x3f11a130c736496b820876d74258a7d873689dbfd09c941c90f26a1f5c469abf
16874217,1679379887,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,286.43129121,deposit,internal,0x74e379b5e1b4d00904f8c287d909802bc9818628f0644238f905b7aefdcc323d
16874244,1679380211,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0xdece02a7c930d917d870ec8859434791f86d63c3,286.43000000,withdrawal,normal,0xcdaf283e32fd5bbff95051a452dadbb79c9dd6715aa869068b2a52ac9dfdab17
16879586,1679445155,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,277.98461882,deposit,internal,0x1524933b5505d0be925c5bd72ac600777a3a02f68bfc6ad48a7847c2f505b269
16879595,1679445263,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0xdece02a7c930d917d870ec8859434791f86d63c3,277.98000000,withdrawal,normal,0x0e5950ba8e86081502188edbec7e8c8e86d271481592057b8747fc2d98418ba3
16880265,1679453363,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,277.40363970,deposit,internal,0xe665e9ce9ae31341b036726607e6bd13515e5286aec671e9ad538054c6efbb65
16880276,1679453519,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0xdece02a7c930d917d870ec8859434791f86d63c3,277.40000000,withdrawal,normal,0x248538304688aab6bb02938080eec24bf8fb0ee24197b3e2ef9d78883a8bd4ce
16881733,1679471135,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,278.70558072,deposit,internal,0x90bbff4ed9112b718a8f5fe6541a2b9cf7a74aec50699219a06e27a6c75416a0
16881755,1679471399,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0xdece02a7c930d917d870ec8859434791f86d63c3,278.70550000,withdrawal,normal,0x080c2ef036d9f0a317cf78e4b7e167673b340ebdaca7b7257bff45ed00731839
16882341,1679478503,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,279.34249442,deposit,internal,0xd167f2c7a9c0612f55cb51e3df74259f903d3e7cdebafc0f08169085a923514b
16882348,1679478587,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0xdece02a7c930d917d870ec8859434791f86d63c3,279.34240000,withdrawal,normal,0x933e509ea2f387d7a4f834a917e8eda7ef8c270edfb72d2c3725893e279949dd
16936708,1680138671,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,280.07957338,deposit,internal,0x650e56aee1665b20f3caadd6dce00877943fd8a4f6453065d079a5845067a130
16936748,1680139151,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0xdece02a7c930d917d870ec8859434791f86d63c3,280.00000000,withdrawal,normal,0x79f6e1a0b17ee4d6fabb17dc65ad98b1daf4f81ec850999eba7a09ef846945ea
17032176,1681305551,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0xdece02a7c930d917d870ec8859434791f86d63c3,527.00000000,withdrawal,normal,0xcccaaf4220a7acbb9a5e2292fc2a0356a57185e0ecd7e39c2ca6ec67be8b510d
17109460,1682258327,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,266.75680957,deposit,internal,0xad88dda294c34349411f5354f223d83eea098e317497f00f078c686dbb6240f2
17109473,1682258483,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0xdece02a7c930d917d870ec8859434791f86d63c3,266.75680000,withdrawal,normal,0xb73d8490e19fb6c920d5f93f1c34b17329023b5765cd6048d4d17678ace7d814
17279519,1684328555,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0xdece02a7c930d917d870ec8859434791f86d63c3,278.00000000,withdrawal,normal,0x802302b0749be8973b2048e67986db783373456c9b4b7dd67f43df87a156afc5
17279536,1684328759,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,278.00000000,deposit,internal,0x0aa762ddec07277af5a186223c1d87d3a5e7780d81875bd890aaf46eb140f74c
17515247,1687195355,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0xdece02a7c930d917d870ec8859434791f86d63c3,230.00000000,withdrawal,normal,0x88ea68fc39c598ebb923dfa90d7a0e5bad7c9130d91c7056d587c719a7c6516c
17565104,1687800815,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0xdece02a7c930d917d870ec8859434791f86d63c3,268.29980000,withdrawal,normal,0xe781330b3c9f4673532766789c6c1567b68396f0c920612e28c93c416a89ef12
17599909,1688223059,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,259.85795132,deposit,internal,0x59ee50b1e06ee09fa809aaf5a2a508267f698ad03ffcddcde13314dcf58b79b7
17599917,1688223155,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0xdece02a7c930d917d870ec8859434791f86d63c3,258.54650000,withdrawal,normal,0x707d06fd7eda6057ed96fbe1ccadd8b945eea28c74c375447599d1cf9c1145ec
17642037,1688734271,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,134.09696949,deposit,internal,0xbb73816dd99d5e02293bb1277e2552e3ecf8dddf4c651f2e5de02be4c484d569
17642045,1688734367,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,134.05196025,deposit,internal,0xc22b8e42cc74fc79de523657ad4112c790f427c9ab1cde9d0658c39afcec45da
17642081,1688734799,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0xdece02a7c930d917d870ec8859434791f86d63c3,266.87840000,withdrawal,normal,0x39993d7f84f991335d7543ba618194ed4e59b0773da8e64879f6c52cda072d36
17866438,1691452211,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0xdece02a7c930d917d870ec8859434791f86d63c3,273.71000000,withdrawal,normal,0x90d84ff7411e61fdb0f30bdaee470edaf73d697f8155fe9f2dad38464c58ecea
17867538,1691465483,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0xdece02a7c930d917d870ec8859434791f86d63c3,273.71000000,withdrawal,normal,0x31e916b2d903b885c66905f3f5e5493aa2bb0a0fc1cac079e19679ee15469228
17941761,1692362783,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0xdece02a7c930d917d870ec8859434791f86d63c3,295.56470000,withdrawal,normal,0x8863135a6f295a1b58c4230b7af65a52b85aa81e851f7d87a0cfcfe525506dc4
17957018,1692547307,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0xdece02a7c930d917d870ec8859434791f86d63c3,297.72830000,withdrawal,normal,0x40382d96171faf859a3a33a3fd0cc79ca7d23e70081c347a43b00b7793d34aaa
17957029,1692547439,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0xdece02a7c930d917d870ec8859434791f86d63c3,1.45500000,withdrawal,normal,0x27f3761dbaa77d731a56b6ee73548ff0d4bb9257c5d42c2f5ea6262c7b78c49e
18065096,1693854407,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0xdece02a7c930d917d870ec8859434791f86d63c3,306.58500000,withdrawal,normal,0xc4552c2b4555cf26a70a9f82da49daee1382c1934aae6b5bdf9137cbe0013580
18228961,1695840263,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0xdece02a7c930d917d870ec8859434791f86d63c3,314.00000000,withdrawal,normal,0x86d21682031cc5f41cb05f4e782eddb072b407970044b3e18b38bd910f56f6b6
18240803,1695983639,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0xdece02a7c930d917d870ec8859434791f86d63c3,305.20000000,withdrawal,normal,0xb26a10663137715a8ba97d4ad680627202179a1282856764337ef0a3a59d9585
18264564,1696270391,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0x40a50cf069e992aa4536211b23f286ef88752187,730.00000000,withdrawal,normal,0x25ee83279cbd35bb01498531a72dbce542ffc62b0b2f890e26d415c71e59b1b4
18403196,1697945783,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,307.03349538,deposit,internal,0xd136f40676bd4e9a90fd18d780351d505dd7770fa0a817d96184d767cef89bfa
18403220,1697946071,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0xdece02a7c930d917d870ec8859434791f86d63c3,305.45780000,withdrawal,normal,0xd73081a98eaaf913fb0138583329a73d29af9335eb0a36234d199f9c2b393bb8
18543384,1699641539,0x70747df6ac244979a2ae9ca1e1a82899d02bbea4,0x25d35fd29330db71a348f0ccb0d65593ef1810a4,1.00000000,withdrawal,normal,0xa3492b4285ad2486712d6e86f5c784f68b36e374e047061c32c43a8427b55ab0
